execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
26,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
27,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
28,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
29,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
30,lang,LANG-27b,27b,becnhmark/applications/LANG-bins/LANG-27b,lang3,becnhmark/crashes/LANG/LANG-27b/LANG-27b.log,yes,27f,3,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-27b
1,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
2,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
3,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
4,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
5,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
6,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
7,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
8,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
9,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
10,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
11,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
12,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
13,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
14,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
15,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
16,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
17,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
18,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
19,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
20,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
21,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
22,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
23,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
24,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
25,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
26,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
27,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
28,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
29,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
30,lang,LANG-44b,44b,becnhmark/applications/LANG-bins/LANG-44b,lang3,becnhmark/crashes/LANG/LANG-44b/LANG-44b.log,yes,44f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-44b
1,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
2,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
3,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
4,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
5,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
6,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
7,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
8,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
9,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
10,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
11,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
12,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
13,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
14,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
15,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
16,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
17,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
18,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
19,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
20,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
21,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
22,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
23,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
24,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
25,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
26,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
27,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
28,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
29,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
30,lang,LANG-45b,45b,becnhmark/applications/LANG-bins/LANG-45b,lang3,becnhmark/crashes/LANG/LANG-45b/LANG-45b.log,yes,45f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-45b
1,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
2,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
3,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
4,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
5,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
6,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
7,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
8,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
9,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
10,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
11,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
12,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
13,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
14,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
15,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
16,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
17,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
18,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
19,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
20,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
21,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
22,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
23,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
24,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
25,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
26,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
27,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
28,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
29,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
30,lang,LANG-51b,51b,becnhmark/applications/LANG-bins/LANG-51b,lang3,becnhmark/crashes/LANG/LANG-51b/LANG-51b.log,yes,51f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-51b
1,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
2,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
3,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
4,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
5,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
6,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
7,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
8,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
9,lang,LANG-6b,6b,becnhmark/applications/LANG-bins/LANG-6b,lang3,becnhmark/crashes/LANG/LANG-6b/LANG-6b.log,yes,6f,5,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/LANG-6b
