execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
22,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
23,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
24,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
25,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
26,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
27,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
28,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
29,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
30,math,MATH-90b,90b,becnhmark/applications/MATH-bins/MATH-90b,math3,becnhmark/crashes/MATH/MATH-90b/MATH-90b.log,yes,90f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-90b
1,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
2,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
3,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
4,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
5,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
6,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
7,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
8,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
9,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
10,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
11,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
12,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
13,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
14,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
15,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
16,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
17,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
18,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
19,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
20,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
21,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
22,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
23,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
24,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
25,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
26,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
27,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
28,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
29,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
30,math,MATH-95b,95b,becnhmark/applications/MATH-bins/MATH-95b,math3,becnhmark/crashes/MATH/MATH-95b/MATH-95b.log,yes,95f,4,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-95b
1,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
2,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
3,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
4,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
5,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
6,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
7,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
8,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
9,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
10,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
11,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
12,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
13,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
14,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
15,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
16,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
17,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
18,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
19,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
20,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
21,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
22,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
23,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
24,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
25,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
26,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
27,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
28,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
29,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
30,math,MATH-97b,97b,becnhmark/applications/MATH-bins/MATH-97b,math3,becnhmark/crashes/MATH/MATH-97b/MATH-97b.log,yes,97f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/MATH-97b
1,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
2,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
3,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
4,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
5,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
6,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
7,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
8,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
9,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
10,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
11,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
12,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
13,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
14,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
15,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
16,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
17,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
18,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
19,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
20,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
21,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
22,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
23,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
24,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
25,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
26,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
27,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
28,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
29,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
30,time,TIME-2b,2b,becnhmark/applications/TIME-bins/TIME-2b,time,becnhmark/crashes/TIME/TIME-2b/TIME-2b.log,yes,2f,2,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-2b
1,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
2,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
3,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
4,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
5,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
6,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
7,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
